brand,username,created_at,text,cleaned_text,MBTI
Louis Vuitton,AUTHORATAMAZON,2024-08-27 18:05:23+00:00,@LouisVuitton Beautiful gown!,louisvuitton beautiful gown,INTJ
Louis Vuitton,mommatings,2024-08-27 17:50:21+00:00,@LouisVuitton 😍😍😍,louis vuitton,INTP
Louis Vuitton,EzMg42,2024-08-27 17:23:02+00:00,@LouisVuitton The GOAT ADELE,louisvuitton goat adele,INTP
Louis Vuitton,lady_family,2024-08-27 17:18:32+00:00,@LouisVuitton 🤍🙏🏽,louis vuitton,INTP
Louis Vuitton,lady_family,2024-08-27 17:18:23+00:00,@LouisVuitton 😍😍😍😍,louis vuitton,INTP
Louis Vuitton,lady_family,2024-08-27 17:18:15+00:00,@LouisVuitton 😍,louis vuitton,INTP
Louis Vuitton,weekendwadele,2024-08-27 16:57:23+00:00,@LouisVuitton https://t.co/soz9XIbDZQ,louis vuitton,INTP
Louis Vuitton,sarahpixie555,2024-08-27 16:29:08+00:00,@LouisVuitton https://t.co/izjIWAQ3OL,louis vuitton,INTP
Louis Vuitton,ska_ves,2024-08-27 15:36:37+00:00,@LouisVuitton I like her shoes though 😎 https://t.co/CU3gTGjNuP,louisvuitton like shoe though,INTP
Louis Vuitton,DraganaMarjan20,2024-08-27 15:36:18+00:00,@LouisVuitton E da dodam bukvalno sve cu da vas pocistim pokondirene tikve 😘,louisvuitton e da dodam literally sve cu da va pocistim pokondirene tikve,INTJ
Louis Vuitton,DraganaMarjan20,2024-08-27 15:35:17+00:00,@LouisVuitton Mocno za plemstvo najbolje samo ko nas jebe kad smo u podrumu bez gaca i pocepanim biciklistickim sorcevima al avaj to je za covecanstvo da se obogatite 👑🦄✈️😘💪💞🙏🌏💫💚💜📿💄👑🦄⚡✨🍁,"louis vuitton powerful nobility, best fuck u basement pant torn cycling shirts, alas, humanity get rich",INTP
Louis Vuitton,luquinhasadkins,2024-08-27 15:08:47+00:00,@LouisVuitton the best 🙇🏽‍♂️🖤✨,louisvuitton best,INTP
Louis Vuitton,marinafe80,2024-08-27 15:01:25+00:00,@LouisVuitton #Adele Maravilhosa,louisvuitton adele wonderful,INFJ
Louis Vuitton,delgerekh0225,2024-08-27 13:29:26+00:00,@LouisVuitton Wow 🔥🫶😍,louisvuitton wow,INFP
Louis Vuitton,delgerekh0225,2024-08-27 13:29:10+00:00,@LouisVuitton https://t.co/ocuoFi9Lhm,louis vuitton,INTP
Louis Vuitton,delgerekh0225,2024-08-27 13:28:01+00:00,@LouisVuitton Wow beautiful 🔥🫶😍,louisvuitton wow beautiful,INFP
Louis Vuitton,delgerekh0225,2024-08-27 13:27:46+00:00,@LouisVuitton https://t.co/knnrej0klI,louis vuitton,INTP
Louis Vuitton,BeatkinqzONE,2024-08-27 12:12:52+00:00,@LouisVuitton this is no star this is a fat women in ugly dress boys check my music out to see a star by own hand okok give thanks give my dollars and go off my buisness thank you ;),louisvuitton star fat woman ugly dress boy check music see star hand okok give thanks give dollar go buisness thank,INTJ
Louis Vuitton,favoritecreek,2024-08-27 09:51:18+00:00,"@LouisVuitton Hand made art , always my favorite",louisvuitton hand made art always favorite,INTP
Louis Vuitton,favoritecreek,2024-08-27 09:50:55+00:00,@LouisVuitton Beautiful Adele,louisvuitton beautiful adele,INTJ
Louis Vuitton,favoritecreek,2024-08-27 09:50:38+00:00,@LouisVuitton Sing Adele 🎤,louisvuitton sing adele,INFP
Louis Vuitton,ChidoChimukoko,2024-08-27 09:45:37+00:00,@LouisVuitton She looked stunning!,louisvuitton looked stunning,INFP
Louis Vuitton,LouisVuitton,2024-08-27 09:35:06+00:00,"Hand embroidered with aged gold, silver, and copper metal sequins, as well as micro silver studs, the custom #LouisVuitton gown designed by Nicolas Ghesquière for the songstress is a glittering beacon of the Maison's meticulous savoir-faire.

#Adele #NicolasGhesquiere https://t.co/kjPMnUxzHI",hand embroidered aged gold silver copper metal sequin well micro silver stud custom louisvuitton gown designed nicolas ghesquière songstress glittering beacon maisons meticulous savoirfaire adele nicolasghesquiere,INTJ
Louis Vuitton,LouisVuitton,2024-08-27 09:35:03+00:00,"Light layers of black crêpe silk georgette cascade into a full skirt in the custom Louis Vuitton creation by Nicolas Ghesquière, emphasizing the glamorous elegance embodied by the musical artist.

#Adele #NicolasGhesquiere #LouisVuitton https://t.co/gtJPbwZq4l",light layer black crêpe silk georgette cascade full skirt custom louis vuitton creation nicolas ghesquière emphasizing glamorous elegance embodied musical artist adele nicolasghesquiere louisvuitton,INFP
Louis Vuitton,bggrandmaster,2024-08-29 07:24:08+00:00,"@LouisVuitton @LouisVuitton @Pharrell can we make Elon happy with personalised tailored suits?

https://t.co/sbCRsoLLSP https://t.co/Aj5qmmVxxI",louisvuitton louisvuitton pharrell make elon happy personalised tailored suit,INTP
Louis Vuitton,WillyBobWard,2024-08-29 01:56:57+00:00,@LouisVuitton https://t.co/ZKmQK8H6DR,louis vuitton,INTP
Louis Vuitton,MordechayAriely,2024-08-28 16:20:40+00:00,"@LouisVuitton Who invented the paralympic games?
The Jewish doctor Guttmann escaped Nazi Germany in 1939. Working in UK STOCK HOSPITAL he invented sports games for the injured soldiers and promoted the games. The first games were in 1948 International Wheelchair Games, https://t.co/jQQx4qVMho",louisvuitton invented paralympic game jewish doctor guttmann escaped nazi germany 1939 working uk stock hospital invented sport game injured soldier promoted game first game 1948 international wheelchair game,INTP
Louis Vuitton,MordechayAriely,2024-08-28 16:20:06+00:00,"@LouisVuitton What is the worst event in the Olympics from the ancient Greek to the Paris games, 2800 years ?
The massacre of 11 Israeli athletes in the Munich Olympics by Arab Palestinian terrorists. https://t.co/jJ077LDcED",louisvuitton worst event olympics ancient greek paris game 2800 year massacre 11 israeli athlete munich olympics arab palestinian terrorist,INFP
Louis Vuitton,LouisVuitton,2024-08-28 16:02:00+00:00,"Créées spécialement pour accueillir les médailles Paralympiques de #Paris2024, les Malles Médailles #LouisVuitton se parent de l’emblématique toile Monogram, doublée de cuir noir mat.

#LVMH #ArtisanDeToutesLesVictoires https://t.co/GM6nZAzIkO","created especially hold paris2024 paralympic medals, louisvuitton medal trunk adorned iconic monogram canvas lined matte black leather lvmh artisandetouteslesvictoires",INTJ
Cartier,Riannonyu_pu_,2024-08-30 08:40:40+00:00,"@Outfit_Luxy Oh, a Cartier ring!  That's a beauty!  It's timeless, just like love.  One line: Gorgeous love, in a ring, forever binds.  Only 129 characters, just for you.  No fines here, just admiration.",outfit_luxy oh cartier ring thats beauty timeless like love one line gorgeous love ring forever bind 129 character fine admiration,INTJ
Cartier,IAMGOLDEN_21,2024-08-29 16:01:45+00:00,@Outfit_Luxy MINE 😍,outfit_luxy mine,INTP
Cartier,beys777,2024-08-29 13:40:03+00:00,@assreina @Outfit_Luxy Kkdmdkdkkdkdkddkdk,assreina outfit_luxy kkdmdkdkkdkdkddkdk,INTP
Cartier,assreina,2024-08-29 13:04:13+00:00,@Outfit_Luxy askim bu,outfit_luxy askim bu,INTP
Cartier,alenziii_111,2024-08-29 05:27:29+00:00,@Outfit_Luxy يموت 🖤🔥,outfit_luxy dy,INTP
Cartier,NavinrajM178889,2024-08-29 05:26:29+00:00,@Outfit_Luxy Amazing 🔥,outfit_luxy amazing,INTJ
Cartier,daminiol,2024-08-29 04:19:40+00:00,@Outfit_Luxy 🤍,outfit_luxy,INTP
Cartier,bnar71,2024-08-28 22:53:56+00:00,@Outfit_Luxy اويل ويلي,outfit_luxy said,INTJ
Cartier,Road28703682,2024-08-29 19:45:43+00:00,@PRADAXBBY https://t.co/dJt0D8uejT,pradaxbby,INTP
Cartier,emilybarriosss_,2024-08-30 20:46:38+00:00,@naye1is @PRADAXBBY Alguien que me regale eso,naye1is pradaxbby someone give,INTP
Cartier,lulieluciano,2024-08-27 12:50:17+00:00,@elguilibel @PRADAXBBY así,elguilibel pradaxbby,INTP
Cartier,luckybabe1991,2024-08-26 11:35:32+00:00,@PRADAXBBY 😍❤️,pradaxbby,INTP
Cartier,mariaalss1,2024-08-26 08:13:33+00:00,@PRADAXBBY 🤯🥹,pradaxbby,INTP
Cartier,AtonikGaming,2024-08-26 02:56:12+00:00,@PRADAXBBY @chaeli__ My wife needs this,pradaxbby chaeli__ wife need,INTP
Cartier,Ict_Joujou27443,2024-08-25 23:39:45+00:00,@PRADAXBBY Love it,pradaxbby love,INFP
Cartier,spiderman21909,2024-08-25 23:25:14+00:00,@PRADAXBBY Can you watch my new YouTube short when it comes out on Sunday September 1 at 10:00am on Fraolzt6wv,pradaxbby watch new youtube short come sunday september 1 1000am fraolzt6wv,INTJ
Cartier,Faberkat,2024-08-25 21:28:04+00:00,@PRADAXBBY That’s sweet! ❤️,pradaxbby thats sweet,INTJ
Cartier,ivyp2u,2024-08-25 21:00:36+00:00,@PRADAXBBY awwnnn omggg,pradaxbby awwnnn omggg,INTP
Cartier,nukthe1kr,2024-08-25 20:19:56+00:00,@PRADAXBBY This cute,pradaxbby cute,INTJ
Cartier,valumh_,2024-08-25 18:41:19+00:00,@PRADAXBBY lindo lindo,pradaxbby beautiful beautiful,INTJ
Cartier,szymakat,2024-08-25 18:22:42+00:00,@PRADAXBBY j’espère qu’elle n’est pas en plastique (la Barbie),pradaxbby I hope barbie plastic,INTP
Cartier,troop_ul,2024-08-25 18:20:10+00:00,@PRADAXBBY Mane 😍,pradaxbby mane,INTP
Cartier,TinyTotsHaven0,2024-08-25 16:51:45+00:00,@PRADAXBBY https://t.co/depNUTqGMd,pradaxbby,INTP
Cartier,rafaela1_q,2024-08-25 16:16:20+00:00,@Little_Tubaroa @PRADAXBBY eu amei 🥹,little_tubaroa pradaxbby eu amei,INTP
Cartier,shakiracynne,2024-08-25 16:09:42+00:00,@laydabratt__ @PRADAXBBY yes so beautiful 🥺🥺,laydabratt__ pradaxbby yes beautiful,INTJ
Cartier,aahmorena01,2024-08-25 15:59:59+00:00,@PRADAXBBY 😍,pradaxbby,INTP
Cartier,KateSettle12,2024-08-25 15:28:49+00:00,"@PRADAXBBY Hey m, wow that's beautiful! 😍",pradaxbby hey wow thats beautiful,INFP
Cartier,swavyybby,2024-08-25 15:27:58+00:00,@PRADAXBBY “For my queen”👑,pradaxbby queen,INFP
Cartier,iahorgxaway,2024-08-25 15:25:26+00:00,@PRADAXBBY Thank you #iamCharity #LoveWins🏳️‍🌈©,pradaxbby thank iamcharity lovewins,INTP
Cartier,elferjaniseel29,2024-08-25 14:13:55+00:00,@PRADAXBBY 😍😍,pradaxbby,INTP
Cartier,yourownertaviaa,2024-08-25 12:27:15+00:00,@PRADAXBBY Ateee 🔥,pradaxbby ateee,INTP
Cartier,ItziarGallego,2024-08-25 12:12:46+00:00,@PRADAXBBY @maliikaah_ !!!!,pradaxbby queen_,INTP
Cartier,mptn3,2024-08-25 12:09:06+00:00,@PRADAXBBY 🥰,pradaxbby,INTP
Cartier,OxBigWinPlis21,2024-08-25 09:07:44+00:00,@PRADAXBBY aw thank u,pradaxbby aw thank u,INTP
Cartier,Carbonellmariag,2024-08-25 08:25:57+00:00,@PRADAXBBY 😭,pradaxbby,INTP
Cartier,ashleygregory_,2024-08-25 08:00:56+00:00,@PRADAXBBY God barb me this style abeg,pradaxbby god barb style abeg,INTJ
Cartier,sheisuz,2024-08-25 07:51:06+00:00,@PRADAXBBY Awh,pradaxbby awh,INTP
Cartier,ivfxsu,2024-08-25 06:21:46+00:00,@PRADAXBBY 🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹,pradaxbby,INTP
Cartier,locstarlyfee,2024-08-25 06:16:18+00:00,@PRADAXBBY need that,pradaxbby need,INTJ
Cartier,TheonlyLing53,2024-08-25 04:37:40+00:00,@PRADAXBBY Facts,pradaxbby fact,INTP
Cartier,__Valentt,2024-08-25 04:37:21+00:00,@PRADAXBBY 🥺🥺🥺🥺,pradaxbby,INTP
Cartier,lindseyconklin3,2024-08-25 04:30:44+00:00,@PRADAXBBY Cute ring,pradaxbby cute ring,INTJ
Cartier,lofiesthetic,2024-08-25 03:31:34+00:00,@3amscenirio @PRADAXBBY https://t.co/KgF3QDTS9A,3amscenirio pradaxbby,INTP
Cartier,naye1is,2024-08-25 03:29:14+00:00,@PRADAXBBY @emilybarriosss_,pradaxbby emilybarriosss_,INTP
Cartier,auestetiz,2024-08-25 03:24:30+00:00,@PRADAXBBY sm an kaya gelanggg 💔💔😭,pradaxby sm rich butterfly,INFP
Cartier,auestetiz,2024-08-25 03:24:14+00:00,@PRADAXBBY IHHHHHHHHH KOK PENGEN YAAAA,pradaxbby ihhhhhhhh I want,INTP
Cartier,theonlyfallback,2024-08-25 03:07:28+00:00,@PRADAXBBY @kemoskie GETTING HER ONE OF THIS!🤝🏻💎❤️‍🔥,pradaxbby kemoskie getting one,INTP
Cartier,lofiesthetic,2024-08-25 02:56:26+00:00,@3amscenirio @PRADAXBBY Soo cutee 🥹 chl dila meko,3amscenirio pradaxbby soo cutee chl dila meko,INTJ
Cartier,alaaeln83334614,2024-08-25 02:45:36+00:00,@_NJ_11 @Omnia08919641 @PRADAXBBY جايه ع نفسك خالث ي انجى😂😂,"_nj_11 omnia08919641 pradaxbby You coming yourself, uncle, Angie",INTJ
Cartier,zabriahj,2024-08-25 02:45:19+00:00,@PRADAXBBY so cute,pradaxbby cute,INTJ
Cartier,aw2m20,2024-08-25 02:43:09+00:00,@PRADAXBBY ❤️❤️❤️,pradaxbby,INTP
Cartier,esp__tv,2024-08-25 02:35:05+00:00,@PRADAXBBY Omg😍🔥,pradaxbby omg,INTP
Cartier,xMaddieKing,2024-08-25 02:21:19+00:00,@PRADAXBBY Need 😍😍,pradaxbby need,INTJ
Cartier,Oncedefebrero99,2024-08-25 02:21:15+00:00,@ssssjjj11_ @PRADAXBBY Yo quieroooo,ssssjjj11_ pradaxbby I want,INTP
Cartier,berryheaven_,2024-08-25 02:11:30+00:00,@PRADAXBBY aaa koo lucuu^^,pradaxbby yeah fuck.,INTP
Cartier,ro0d_3,2024-08-25 02:03:42+00:00,@PRADAXBBY 🥹🥹🥹كيوت,pradaxbby cute,INTJ
Cartier,KarennMR_,2024-08-25 01:51:35+00:00,@PRADAXBBY 😮‍💨😍,pradaxbby,INTP
Cartier,jaszhair,2024-08-25 01:41:01+00:00,@PRADAXBBY Cute!!😍,pradaxbby cute,INTJ
Cartier,evelynaldrt,2024-08-25 01:39:16+00:00,@PRADAXBBY Ah bueeeeno! 💔,pradaxbby good,INTJ
Cartier,QDerawi,2024-08-25 01:37:38+00:00,@PRADAXBBY 😍😍💙,pradaxbby,INTP
Cartier,DaDutchess5,2024-08-25 01:15:00+00:00,@PRADAXBBY Oh? Cute 🥹,pradaxbby oh cute,INTJ
Cartier,alaaeln83334614,2024-08-25 01:07:17+00:00,@Omnia08919641 @_NJ_11 @PRADAXBBY انتى حد كلمك؟,omnia08919641 _nj_11 pradaxbby Did someone talk you?,INTP
Cartier,alejandrajime34,2024-08-25 00:53:03+00:00,@LizPreciosaa @PRADAXBBY Necesito,lizpreciosaa pradaxbby I need,INTJ
Cartier,iam__3cia,2024-08-25 00:46:38+00:00,@PRADAXBBY I want this🤩,pradaxbby want,INTP
Cartier,xtrenvy,2024-08-25 00:06:36+00:00,@PRADAXBBY cute af,pradaxbby cute af,INTJ
Cartier,alaaeln83334614,2024-08-25 00:02:41+00:00,@PRADAXBBY @_NJ_11 I’m in awe😯🩷,pradaxbby _nj_11 im awe,INTP
Cartier,xzq11_,2024-08-24 23:34:41+00:00,@PRADAXBBY اباااا😔😔😔,Pradaxbby,INTP
Cartier,chiniuroue,2024-08-24 23:31:48+00:00,@PRADAXBBY Pure gold,pradaxbby pure gold,INTJ
Cartier,ilycatita,2024-08-24 22:59:48+00:00,@PRADAXBBY yo quiero🥹,pradaxbby want,INTP
Cartier,HelenTaidith,2024-08-24 22:26:46+00:00,@PRADAXBBY @valerivera99,pradaxbby valerivera99,INTP
Cartier,f_trifilio,2024-08-24 22:00:58+00:00,"@levadamarina @PRADAXBBY Claro q sim, mas a sua tem diamantes!!",levadamarina pradaxbby course diamond,INTJ
Cartier,ArmaniBrenea_,2024-08-24 21:55:44+00:00,@PRADAXBBY 😍,pradaxbby,INTP
Cartier,ceydanurgkcl,2024-08-24 21:50:18+00:00,@PRADAXBBY Cuteee🫠,pradaxbby cuteee,INTP
Cartier,elguilibel,2024-08-24 21:34:13+00:00,@PRADAXBBY @lulieluciano si no te piden amores con un anillo así ahí no es,"pradaxbby lulieluciano ask love ring like that, that's",INFP
Cartier,soisb3ni,2024-08-24 21:26:16+00:00,@PRADAXBBY That's what I want my ring to say. 🥺,pradaxbby thats want ring say,INTJ
Cartier,selxo95,2024-08-24 21:21:35+00:00,@PRADAXBBY ☹️so cute,pradaxbby cute,INTJ
Cartier,missperry_plams,2024-08-24 20:39:41+00:00,@PRADAXBBY 🥹😍,pradaxbby,INTP
Cartier,arridaquarius,2024-08-24 20:19:04+00:00,@PRADAXBBY Need that,pradaxbby need,INTJ
Cartier,elfbnr,2024-08-24 20:13:13+00:00,@PRADAXBBY Amin😮‍💨,pradaxbby amin,INTP
Cartier,hariagram,2024-08-24 19:56:37+00:00,@PRADAXBBY WOAHHHHHH 😬🩷,pradaxbby woahhhhhh,INTP
Cartier,jjellybean__,2024-08-24 19:44:54+00:00,@PRADAXBBY One day 🥹,pradaxbby one day,INTP
Cartier,jillianvitto,2024-08-24 19:40:13+00:00,@PRADAXBBY One day 💋,pradaxbby one day,INTP
Cartier,Thickasznenee,2024-08-24 19:38:22+00:00,@PRADAXBBY Ouuuuuu nice,pradaxbby ouuuuuu nice,INFP
Cartier,dreamyeyesx,2024-08-24 19:19:31+00:00,@PRADAXBBY Why do I think it’s cute,pradaxbby think cute,INFP
Cartier,SpoiledAmberxo,2024-08-24 19:15:05+00:00,@PRADAXBBY Okaaaay say less,pradaxbby okaaaay say le,INTJ
Cartier,Num1Capper,2024-08-24 19:13:04+00:00,@PRADAXBBY https://t.co/9xP7vkyMIt,pradaxbby,INTP
Cartier,vwfmty,2024-08-24 19:06:59+00:00,@PRADAXBBY 😻😻😻,pradaxbby,INTP
Cartier,Xrettiwt2,2024-08-24 19:00:15+00:00,@PRADAXBBY awe,pradaxbby awe,INTP
Cartier,whossalvaarezz,2024-08-24 18:54:46+00:00,@PRADAXBBY bro his Barbie,pradaxbby bro barbie,INTP
Cartier,AysenuurOz,2024-08-24 18:29:45+00:00,@PRADAXBBY ✨✨🫶🏻,pradaxbby,INTP
Cartier,naytani02,2024-08-24 18:29:30+00:00,@PRADAXBBY This is cunt,pradaxbby cunt,INTP
Cartier,Disasta300,2024-08-24 18:27:18+00:00,@PRADAXBBY 😩😩😩,pradaxbby,INTP
Cartier,areyonaa5,2024-08-24 18:08:54+00:00,@PRADAXBBY So cuteee,pradaxbby cuteee,INTP
Cartier,Sigg_Sweatshirt,2024-08-24 18:02:24+00:00,@PRADAXBBY @,pradaxbby,INTP
Cartier,JhaileyW,2024-08-24 17:59:47+00:00,@PRADAXBBY @k_rod223 pls get mother this ring 🥹🥹  @janacraig_,pradaxbby k_rod223 pls get mother ring janacraig_,INTJ
Cartier,DianaLe51908977,2024-08-24 17:53:23+00:00,@PRADAXBBY Omg 😳 so cute 🥰,pradaxbby omg cute,INFP
Cartier,Khriizangelo,2024-08-24 17:37:34+00:00,@PRADAXBBY This hard.,pradaxbby hard,INTJ
Cartier,beybiadaa,2024-08-24 17:20:40+00:00,@marltheone Aşırı minnoşluk🪻,marltheone extreme cuteness,INFP
Cartier,rossiarra,2024-08-24 17:15:10+00:00,@PRADAXBBY 😍,pradaxbby,INTP
Cartier,Robynofcourse,2024-08-24 17:06:33+00:00,@PRADAXBBY Yeah this different,pradaxbby yeah different,INTP
Cartier,lainttiee,2024-08-24 16:48:17+00:00,@PRADAXBBY Yo quiero.,pradaxbby want,INTP
Cartier,ayeshaxx_15,2024-08-24 16:47:06+00:00,@PRADAXBBY So cuteeee!!!😍,pradaxbby cuteeee,INTP
Cartier,Masteranii_,2024-08-24 16:45:59+00:00,@PRADAXBBY This is perfect,pradaxbby perfect,INFJ
Cartier,shruti_ma,2024-08-24 16:42:28+00:00,@PRADAXBBY I would like this as a gift.,pradaxbby would like gift,INTP
Cartier,missteathesiren,2024-08-24 16:41:11+00:00,@PRADAXBBY My bf must get me this omg,pradaxbby bf must get omg,INFP
Cartier,mschamarae,2024-08-24 16:36:22+00:00,@PRADAXBBY ouu 🥰,pradaxbby ouu,INTP
Cartier,MariazMiMi,2024-08-24 16:34:40+00:00,@csmving @PRADAXBBY WHAHWJMOWKSPW alır kanka o adam hemen söyleyim,csmving pradaxbby whahwjmowkspw take bro guy let tell right away,INTP
Cartier,alenziii_111,2024-08-30 03:35:23+00:00,@PRADAXBBY عذاب,pradaxbby doom,INTP
Cartier,khulod_92,2024-08-30 01:12:16+00:00,@PRADAXBBY - حبييت ..🤎✨,pradaxbby حبييت,INTP
Cartier,pikaso_me,2024-08-29 18:11:02+00:00,"@Kimnanab15 @PRADAXBBY Enjoy your screenshot and...

Get 10 stickers for $1: https://t.co/IGW12ygmK5 https://t.co/QNzQ4ragK4",kimnanab15 pradaxbby enjoy screenshot get 10 sticker 1,INTP
Cartier,Kimnanab15,2024-08-29 18:10:25+00:00,@PRADAXBBY @pikaso_me screenshot this,pradaxbby pikaso_me screenshot,INTP
Cartier,biiijer,2024-08-29 17:37:05+00:00,@PRADAXBBY @RODINA17180323,pradaxbby rodina17180323,INTP
Cartier,tees_topia,2024-08-29 17:03:22+00:00,@PRADAXBBY #needdat,pradaxbby needdat,INTP
Cartier,Road28703682,2024-08-29 17:02:10+00:00,@PRADAXBBY https://t.co/BjTgKf85jP,pradaxbby,INTP
Cartier,luckybabe1991,2024-08-28 07:49:34+00:00,@SelectOutfit I deserve a Cartier💖,selectoutfit deserve cartier,INTJ
Cartier,Elly_Tradera64,2024-08-27 20:23:43+00:00,@SelectOutfit Wow,selectoutfit wow,INFP
Cartier,9Itsatrap0,2024-08-27 01:58:35+00:00,@Shtreetwear @jsuisensoums c un flex inutile ms j’m trop haha (offre le moi j’ai perdu ceux de Lasko mdr) les money clip standard c plus assez mtn ça doit faire d virgules d serpents,shtreetwear jsuisensoums useless flex I love haha ​​offer I lost lasko one lol standard money clip enough must make comma snake,INTJ
Cartier,RRENZELB,2024-08-26 19:18:58+00:00,@Shtreetwear Need it,shtreetwear need,INTJ
Cartier,TrTonystark30,2024-08-26 14:16:20+00:00,@Shtreetwear Idky I want 1…. I can’t even use a money clip 😅,shtreetwear idky want 1 cant even use money clip,INTJ
Cartier,whoistawati,2024-08-26 09:41:55+00:00,@Shtreetwear Time is money type shit,shtreetwear time money type shit,INTJ
Cartier,saeedsuccess95,2024-08-26 07:43:00+00:00,@Shtreetwear Useless.,shtreetwear useless,INTP
Cartier,KingTyThe1st,2024-08-26 06:24:26+00:00,@Shtreetwear TuFF .,shtreetwear tuff,INTP
Cartier,tackmoola,2024-08-26 04:22:22+00:00,@Shtreetwear Wat brazy that Rich people don’t be using this shit 😭,shtreetwear wat brazy rich people dont using shit,INFJ
Cartier,aifutureproof,2024-08-26 03:52:33+00:00,@NFTWonderfull @Shtreetwear 🤞🏾,nftwonderfull shtreetwear,INTP
Cartier,Tyus13th,2024-08-26 02:52:40+00:00,@Shtreetwear I like this….. time is money,shtreetwear like time money,INTJ
Cartier,CallMeNoyi,2024-08-25 20:33:44+00:00,@Shtreetwear Time is money 💪😎,shtreetwear time money,INTJ
Cartier,whitepolocap,2024-08-25 19:30:34+00:00,@Shtreetwear @whogot_thekey,shtreetwear whogot_thekey,INTP
Cartier,NFTWonderfull,2024-08-25 19:27:32+00:00,@aifutureproof @Shtreetwear Very true overall,aifutureproof shtreetwear true overall,INTP
Cartier,aifutureproof,2024-08-25 19:25:48+00:00,@NFTWonderfull @Shtreetwear time is worth more,nftwonderfull shtreetwear time worth,INTP
Cartier,SihleMaseko16,2024-08-25 18:04:38+00:00,@Shtreetwear This is hot,shtreetwear hot,INTP
Cartier,yuyaaustine,2024-08-25 17:20:16+00:00,@Shtreetwear Real definition of time is money,shtreetwear real definition time money,INTJ
Cartier,NunuOlifant,2024-08-25 17:19:34+00:00,@Shtreetwear 🔥👌🏾,shtreetwear,INTP
Cartier,NFTWonderfull,2024-08-25 17:19:10+00:00,@Shtreetwear Time is money 🔥,shtreetwear time money,INTJ
Cartier,Ict_Joujou27443,2024-08-26 01:12:56+00:00,@Outfit_Luxy ❤️❤️,outfit_luxy,INTP
Cartier,itsme0cean,2024-08-25 22:50:27+00:00,@Outfit_Luxy 😍😍,outfit_luxy,INTP
Cartier,AnngellyJones,2024-08-24 22:54:12+00:00,@Outfit_Luxy Best choice :),outfit_luxy best choice,INTJ
Cartier,GlitterBeaux,2024-08-24 22:07:27+00:00,@Outfit_Luxy oh bawo 😩🥺,outfit_luxy oh bawo,INTP
Cartier,Maha10206,2024-08-24 17:32:39+00:00,"@Outfit_Luxy شنطة جيس عليها عررض قوي من امازون 
والتوصيل مجاناً 

https://t.co/1PNxEGJ0Ab https://t.co/d0BozXGDNc",outfit_luxy Guess bag great offer Amazon free delivery,INTP
Cartier,tann_samanthaa,2024-08-24 16:34:58+00:00,@Outfit_Luxy 😍😩,outfit_luxy,INTP
Cartier,4530Taw,2024-08-24 14:40:54+00:00,@Outfit_Luxy 😍,outfit_luxy,INTP
Cartier,Lavinie_gi_ko,2024-08-27 14:52:42+00:00,"@Outfit_Luxy I spy, a sparkly Cartier tweet, shiny gems make my heart beat! But please, keep it short &amp; sweet, no footnotes or fancy feet. In one line, 150 chars max, leave hyphens in the sack. 💍✨",outfit_luxy spy sparkly cartier tweet shiny gem make heart beat please keep short amp sweet footnote fancy foot one line 150 char max leave hyphen sack,INTP
Cartier,Benedikta_ke_wo,2024-08-27 13:56:43+00:00,"@Outfit_Luxy Oh, that Cartier jewelry link! 💍💲 You fancy, huh? 😏 I'd rather save for a trip around the world! ✈️🌏 But to each their own, right? 😉🤗 #DreamOrReality",outfit_luxy oh cartier jewelry link fancy huh id rather save trip around world right dreamorreality,INTP
Cartier,_Valma_zame_,2024-08-27 07:01:38+00:00,"@Outfit_Luxy That Cartier jewelry looks fancy, but too pricey for me. Save your pennies, my friend! 💅💎💸",outfit_luxy cartier jewelry look fancy pricey save penny friend,INTJ
Cartier,_Arliene_rono_,2024-08-26 18:19:09+00:00,"@Outfit_Luxy Hmm, Cartier jewelry? 😮 I prefer simple, yet meaningful gifts. 😊 Let's chat about thoughtful presents instead! 🎁💌",outfit_luxy hmm cartier jewelry prefer simple yet meaningful gift let chat thoughtful present instead,INTP
Cartier,_Layney_ru_zo_,2024-08-26 17:07:16+00:00,"@Outfit_Luxy Oh, gorgeous sparkly things! 😍 I'd love to see those Cartier jewels 💍 up close! 😍 Are we wearing them to that gala? 🤩💃",outfit_luxy oh gorgeous sparkly thing id love see cartier jewel close wearing gala,INTJ
Cartier,Sandyemere,2024-08-26 15:39:14+00:00,"@Outfit_Luxy Oh, that shiny Cartier jewelry! 💍✨ It's so dazzling, it'll make you forget your own name! But remember, it's just a piece of jewelry, not a treasure map! So, let's keep it simple, and stay #HumbleandKind 🤗💛 #Cartier #Jewelry #OneLineOneLife",outfit_luxy oh shiny cartier jewelry dazzling itll make forget name remember piece jewelry treasure map let keep simple stay humbleandkind cartier jewelry onelineonelife,INTP
Cartier,_Remy_zu_chi,2024-08-26 15:02:03+00:00,"@Outfit_Luxy Wow! 😳 A flashy Cartier bracelet 💍 glitters like diamonds 💎 in the sun. ☀️ It's a luxe statement 💥 of timeless elegance. 👑 Don't miss out, grab one now! 🛍️ #CartierJewelry",outfit_luxy wow flashy cartier bracelet glitter like diamond sun luxe statement timeless elegance dont miss grab one cartierjewelry,INTP
